index,id,label,split
1158,1158,0,TrainSet
1159,1159,0,TrainSet
1160,1160,0,TrainSet
1161,1161,0,TrainSet
1162,1162,3,TestSet
1163,1163,2,TrainSet
1164,1164,3,TrainSet
1165,1165,0,TestSet
1166,1166,2,TrainSet
1167,1167,3,TrainSet
1168,1168,2,TrainSet
1169,1169,0,TestSet
1170,1170,0,TrainSet
1171,1171,0,TrainSet
1172,1172,0,TrainSet
1173,1173,3,TestSet
1174,1174,0,TrainSet
1175,1175,0,TestSet
1176,1176,3,TestSet
1177,1177,0,TrainSet
1178,1178,3,TrainSet
1179,1179,0,TrainSet
1180,1180,0,TrainSet
1181,1181,0,TestSet
1182,1182,2,TestSet
1183,1183,0,TrainSet
1184,1184,0,TrainSet
1185,1185,2,TestSet
1186,1186,3,TrainSet
1187,1187,2,TrainSet
1188,1188,0,TrainSet
1189,1189,3,TrainSet
1190,1190,0,TrainSet
1191,1191,2,TrainSet
1192,1192,3,TrainSet
1193,1193,0,TestSet
1194,1194,0,TrainSet
1195,1195,0,TrainSet
1196,1196,3,TestSet
1197,1197,2,TestSet
1198,1198,0,TrainSet
1199,1199,0,TestSet
1200,1200,0,TrainSet
1201,1201,0,TrainSet
1202,1202,3,TestSet
1203,1203,0,TestSet
1204,1204,0,TrainSet
1205,1205,0,TestSet
1206,1206,3,TrainSet
1207,1207,0,TrainSet
1208,1208,0,TrainSet
1209,1209,0,TrainSet
1210,1210,0,TrainSet
1211,1211,0,TrainSet
1212,1212,0,TrainSet
1213,1213,0,TrainSet
1214,1214,0,TrainSet
1215,1215,3,TrainSet
1216,1216,2,TrainSet
1217,1217,0,TestSet
1218,1218,0,TrainSet
1219,1219,0,TrainSet
1220,1220,3,TrainSet
1221,1221,0,TestSet
1222,1222,0,TrainSet
1223,1223,0,TrainSet
1224,1224,0,TestSet
1225,1225,3,TrainSet
1226,1226,0,TestSet
1227,1227,2,TestSet
1228,1228,0,TrainSet
1229,1229,0,TrainSet
1230,1230,0,TestSet
1231,1231,3,TrainSet
1232,1232,1,TrainSet
1233,1233,0,TrainSet
1234,1234,0,TrainSet
1235,1235,0,TestSet
1236,1236,1,TrainSet
1237,1237,0,TrainSet
1238,1238,0,TrainSet
1239,1239,3,TrainSet
1240,1240,2,TrainSet
1241,1241,0,TrainSet
1242,1242,2,TrainSet
1243,1243,0,TrainSet
1244,1244,3,TrainSet
1245,1245,0,TrainSet
1246,1246,0,TestSet
1247,1247,2,TrainSet
1248,1248,0,TestSet
1249,1249,0,TrainSet
1250,1250,0,TrainSet
1251,1251,0,TrainSet
1252,1252,0,TrainSet
1253,1253,0,TestSet
1254,1254,0,TrainSet
1255,1255,0,TestSet
1256,1256,0,TestSet
1257,1257,2,TrainSet
1258,1258,0,TrainSet
1259,1259,0,TrainSet
1260,1260,3,TestSet
1261,1261,3,TrainSet
1262,1262,0,TrainSet
1263,1263,0,TrainSet
1264,1264,0,TrainSet
1265,1265,0,TrainSet
1266,1266,0,TrainSet
1267,1267,0,TrainSet
1268,1268,0,TrainSet
1269,1269,0,TrainSet
1270,1270,0,TrainSet
1271,1271,3,TrainSet
1272,1272,0,TestSet
1273,1273,0,TrainSet
1274,1274,0,TrainSet
1275,1275,2,TrainSet
1276,1276,0,TrainSet
1277,1277,3,TrainSet
1278,1278,0,TestSet
1279,1279,2,TrainSet
1280,1280,2,TrainSet
1281,1281,0,TrainSet
1282,1282,3,TrainSet
1283,1283,2,TrainSet
1284,1284,0,TrainSet
1285,1285,0,TestSet
1286,1286,3,TrainSet
1287,1287,0,TrainSet
1288,1288,3,TrainSet
1289,1289,0,TrainSet
1290,1290,0,TrainSet
1291,1291,2,TestSet
1292,1292,2,TestSet
1293,1293,0,TrainSet
1294,1294,0,TrainSet
1295,1295,0,TrainSet
1296,1296,0,TrainSet
1297,1297,2,TestSet
1298,1298,0,TrainSet
1299,1299,3,TrainSet
1300,1300,0,TrainSet
1301,1301,3,TrainSet
1302,1302,2,TrainSet
1303,1303,0,TrainSet
1304,1304,1,TrainSet
1305,1305,0,TrainSet
1306,1306,0,TrainSet
1307,1307,0,TrainSet
1308,1308,1,TrainSet
1309,1309,0,TestSet
1310,1310,0,TrainSet
1311,1311,0,TrainSet
1312,1312,0,TrainSet
1313,1313,2,TrainSet
1314,1314,0,TrainSet
1315,1315,0,TrainSet
1316,1316,0,TrainSet
1317,1317,3,TrainSet
1318,1318,0,TestSet
1319,1319,3,TrainSet
1320,1320,0,TrainSet
1321,1321,0,TrainSet
1322,1322,0,TestSet
1323,1323,0,TrainSet
1324,1324,0,TrainSet
1325,1325,0,TestSet
1326,1326,2,TrainSet
1327,1327,3,TrainSet
1328,1328,0,TrainSet
1329,1329,0,TrainSet
1330,1330,0,TestSet
1331,1331,0,TrainSet
1332,1332,0,TestSet
1333,1333,0,TrainSet
1334,1334,3,TestSet
1335,1335,0,TrainSet
1336,1336,3,TrainSet
1337,1337,0,TrainSet
1338,1338,0,TrainSet
1339,1339,0,TrainSet
1340,1340,3,TrainSet
1341,1341,0,TrainSet
1342,1342,0,TrainSet
1343,1343,3,TestSet
1344,1344,0,TrainSet
1345,1345,0,TrainSet
1346,1346,3,TrainSet
1347,1347,0,TrainSet
1348,1348,2,TestSet
1349,1349,2,TestSet
1350,1350,3,TrainSet
1351,1351,0,TrainSet
1352,1352,0,TrainSet
1353,1353,0,TrainSet
1354,1354,0,TrainSet
1355,1355,0,TrainSet
1356,1356,0,TestSet
1357,1357,3,TrainSet
1358,1358,0,TrainSet
1359,1359,0,TrainSet
1360,1360,0,TrainSet
1361,1361,0,TestSet
1362,1362,2,TrainSet
1363,1363,0,TrainSet
1364,1364,3,TestSet
1365,1365,2,TrainSet
1366,1366,2,TestSet
1367,1367,0,TrainSet
1368,1368,0,TestSet
1369,1369,0,TrainSet
1370,1370,3,TestSet
1371,1371,3,TrainSet
1372,1372,3,TestSet
1373,1373,0,TrainSet
1374,1374,3,TrainSet
1375,1375,0,TrainSet
1376,1376,3,TrainSet
1377,1377,0,TrainSet
1378,1378,3,TrainSet
1379,1379,2,TrainSet
1380,1380,0,TestSet
1381,1381,0,TrainSet
1382,1382,3,TrainSet
1383,1383,3,TrainSet
1384,1384,0,TestSet
1385,1385,3,TestSet
1386,1386,0,TrainSet
1387,1387,0,TestSet
1388,1388,0,TrainSet
1389,1389,0,TestSet
1390,1390,2,TestSet
1391,1391,3,TrainSet
1392,1392,3,TrainSet
1393,1393,0,TrainSet
1394,1394,0,TrainSet
1395,1395,0,TrainSet
1396,1396,3,TrainSet
1397,1397,0,TrainSet
1398,1398,2,TrainSet
1399,1399,0,TestSet
1400,1400,0,TrainSet
1401,1401,0,TrainSet
1402,1402,0,TestSet
1403,1403,3,TrainSet
1404,1404,0,TrainSet
1405,1405,0,TrainSet
1406,1406,0,TestSet
1407,1407,0,TrainSet
1408,1408,0,TrainSet
1409,1409,0,TrainSet
1410,1410,3,TrainSet
1411,1411,2,TrainSet
1412,1412,3,TrainSet
1413,1413,0,TestSet
1414,1414,0,TestSet
1415,1415,0,TrainSet
1416,1416,0,TrainSet
1417,1417,2,TrainSet
1418,1418,0,TrainSet
1419,1419,0,TestSet
1420,1420,1,TrainSet
1421,1421,0,TrainSet
1422,1422,0,TrainSet
1423,1423,0,TrainSet
1424,1424,0,TestSet
1425,1425,0,TrainSet
1426,1426,0,TrainSet
1427,1427,0,TrainSet
1428,1428,0,TrainSet
1429,1429,0,TrainSet
1430,1430,0,TestSet
1431,1431,0,TrainSet
1432,1432,3,TrainSet
1433,1433,2,TrainSet
1434,1434,0,TrainSet
1435,1435,3,TrainSet
1436,1436,0,TrainSet
1437,1437,3,TestSet
1438,1438,0,TrainSet
1439,1439,0,TrainSet
1440,1440,0,TrainSet
1441,1441,0,TestSet
1442,1442,0,TrainSet
1443,1443,0,TrainSet
1444,1444,0,TrainSet
1445,1445,2,TestSet
1446,1446,0,TrainSet
1447,1447,0,TestSet
1448,1448,0,TrainSet
1449,1449,0,TrainSet
1450,1450,0,TrainSet
1451,1451,0,TrainSet
1452,1452,0,TestSet
1453,1453,0,TrainSet
1454,1454,0,TrainSet
1455,1455,3,TrainSet
1456,1456,0,TrainSet
1457,1457,0,TrainSet
1458,1458,2,TestSet
1459,1459,0,TrainSet
1460,1460,2,TrainSet
1461,1461,0,TrainSet
1462,1462,0,TrainSet
1463,1463,0,TestSet
1464,1464,2,TrainSet
1465,1465,0,TrainSet
1466,1466,0,TrainSet
1467,1467,2,TrainSet
1468,1468,2,TrainSet
1469,1469,3,TestSet
1470,1470,0,TestSet
1471,1471,0,TrainSet
1472,1472,2,TestSet
1473,1473,0,TrainSet
1474,1474,1,TrainSet
1475,1475,0,TrainSet
1476,1476,3,TrainSet
1477,1477,3,TestSet
1478,1478,1,TestSet
1479,1479,0,TrainSet
1480,1480,3,TestSet
1481,1481,0,TrainSet
1482,1482,0,TrainSet
1483,1483,2,TestSet
1484,1484,0,TrainSet
1485,1485,0,TrainSet
1486,1486,0,TrainSet
1487,1487,3,TrainSet
1488,1488,3,TrainSet
1489,1489,0,TrainSet
1490,1490,0,TrainSet
1491,1491,0,TrainSet
1492,1492,0,TrainSet
1493,1493,2,TrainSet
1494,1494,0,TrainSet
1495,1495,0,TrainSet
1496,1496,3,TrainSet
1497,1497,2,TrainSet
1498,1498,0,TrainSet
1499,1499,0,TrainSet
1500,1500,0,TrainSet
1501,1501,3,TrainSet
1502,1502,2,TrainSet
1503,1503,3,TrainSet
1504,1504,0,TrainSet
1505,1505,3,TrainSet
1506,1506,0,TrainSet
1507,1507,2,TrainSet
1508,1508,3,TrainSet
1509,1509,0,TrainSet
1510,1510,0,TrainSet
1511,1511,3,TrainSet
1512,1512,0,TrainSet
1513,1513,0,TrainSet
1514,1514,0,TrainSet
1515,1515,0,TrainSet
1516,1516,0,TrainSet
1517,1517,2,TrainSet
1518,1518,0,TrainSet
1519,1519,2,TestSet
1520,1520,1,TestSet
1521,1521,2,TrainSet
1522,1522,2,TrainSet
1523,1523,3,TrainSet
1524,1524,0,TrainSet
1525,1525,3,TrainSet
1526,1526,0,TrainSet
1527,1527,0,TrainSet
1528,1528,0,TrainSet
1529,1529,0,TrainSet
1530,1530,0,TrainSet
1531,1531,2,TrainSet
1532,1532,2,TrainSet
1533,1533,0,TrainSet
1534,1534,2,TrainSet
1535,1535,0,TrainSet
1536,1536,0,TrainSet
1537,1537,0,TrainSet
1538,1538,0,TrainSet
1539,1539,0,TrainSet
1540,1540,0,TrainSet
1541,1541,0,TrainSet
1542,1542,0,TrainSet
1543,1543,0,TestSet
1544,1544,3,TrainSet
1545,1545,3,TrainSet
1546,1546,0,TestSet
1547,1547,3,TrainSet
1548,1548,0,TrainSet
1549,1549,3,TestSet
1550,1550,2,TestSet
1551,1551,0,TrainSet
1552,1552,3,TrainSet
1553,1553,2,TrainSet
1554,1554,0,TrainSet
1555,1555,0,TrainSet
1556,1556,0,TrainSet
1557,1557,0,TrainSet
1558,1558,0,TrainSet
1559,1559,0,TrainSet
1560,1560,3,TrainSet
1561,1561,0,TrainSet
1562,1562,2,TrainSet
1563,1563,0,TrainSet
1564,1564,0,TrainSet
1565,1565,1,TrainSet
1566,1566,3,TestSet
1567,1567,0,TrainSet
1568,1568,0,TrainSet
1569,1569,1,TrainSet
1570,1570,0,TestSet
1571,1571,0,TrainSet
1572,1572,0,TestSet
1573,1573,0,TrainSet
1574,1574,0,TestSet
1575,1575,0,TestSet
1576,1576,2,TestSet
1577,1577,1,TrainSet
1578,1578,0,TrainSet
1579,1579,0,TrainSet
1580,1580,0,TrainSet
1581,1581,0,TestSet
1582,1582,0,TrainSet
1583,1583,0,TestSet
1584,1584,2,TrainSet
1585,1585,2,TrainSet
1586,1586,3,TestSet
1587,1587,2,TrainSet
1588,1588,0,TrainSet
1589,1589,0,TrainSet
1590,1590,3,TrainSet
1591,1591,0,TrainSet
1592,1592,2,TestSet
1593,1593,2,TrainSet
1594,1594,2,TrainSet
1595,1595,2,TrainSet
1596,1596,2,TrainSet
1597,1597,2,TrainSet
1598,1598,0,TestSet
1599,1599,2,TestSet
1600,1600,1,TrainSet
1601,1601,0,TrainSet
1602,1602,3,TestSet
1603,1603,0,TestSet
1604,1604,0,TrainSet
1605,1605,0,TrainSet
1606,1606,0,TrainSet
1607,1607,1,TrainSet
1608,1608,3,TrainSet
1609,1609,3,TrainSet
1610,1610,3,TrainSet
1611,1611,0,TrainSet
1612,1612,0,TrainSet
1613,1613,0,TrainSet
1614,1614,0,TrainSet
1615,1615,3,TrainSet
1616,1616,0,TrainSet
1617,1617,0,TrainSet
1618,1618,0,TrainSet
1619,1619,0,TrainSet
1620,1620,0,TrainSet
1621,1621,0,TrainSet
1622,1622,0,TrainSet
1623,1623,0,TrainSet
1624,1624,0,TrainSet
1625,1625,0,TrainSet
1626,1626,0,TrainSet
1627,1627,0,TrainSet
1628,1628,3,TrainSet
1629,1629,0,TrainSet
1630,1630,2,TrainSet
1631,1631,0,TrainSet
1632,1632,0,TestSet
1633,1633,3,TrainSet
1634,1634,0,TrainSet
1635,1635,0,TrainSet
1636,1636,0,TrainSet
1637,1637,0,TrainSet
1638,1638,3,TestSet
1639,1639,2,TrainSet
1640,1640,2,TestSet
1641,1641,2,TrainSet
1642,1642,0,TrainSet
1643,1643,3,TrainSet
1644,1644,0,TrainSet
1645,1645,0,TrainSet
1646,1646,0,TrainSet
1647,1647,0,TrainSet
1648,1648,1,TrainSet
1649,1649,2,TrainSet
1650,1650,2,TrainSet
1651,1651,0,TrainSet
1652,1652,2,TrainSet
1653,1653,0,TestSet
1654,1654,0,TrainSet
1655,1655,2,TestSet
1656,1656,3,TrainSet
1657,1657,2,TrainSet
1658,1658,0,TrainSet
1659,1659,0,TrainSet
1660,1660,2,TrainSet
1661,1661,3,TrainSet
1662,1662,3,TrainSet
1663,1663,1,TrainSet
1664,1664,0,TrainSet
1665,1665,2,TrainSet
1666,1666,3,TrainSet
1667,1667,0,TrainSet
1668,1668,3,TestSet
1669,1669,3,TrainSet
1670,1670,0,TestSet
1671,1671,0,TrainSet
1672,1672,0,TrainSet
1673,1673,0,TrainSet
1674,1674,0,TrainSet
1675,1675,0,TestSet
1676,1676,0,TrainSet
1677,1677,3,TrainSet
1678,1678,0,TrainSet
1679,1679,0,TrainSet
1680,1680,0,TrainSet
1681,1681,3,TrainSet
1682,1682,0,TrainSet
1683,1683,0,TrainSet
1684,1684,0,TestSet
1685,1685,3,TrainSet
1686,1686,0,TrainSet
1687,1687,0,TrainSet
1688,1688,2,TrainSet
1689,1689,0,TrainSet
1690,1690,2,TrainSet
1691,1691,2,TrainSet
1692,1692,0,TestSet
1693,1693,0,TrainSet
1694,1694,0,TrainSet
1695,1695,3,TrainSet
1696,1696,2,TestSet
1697,1697,0,TestSet
1698,1698,0,TrainSet
1699,1699,0,TrainSet
1700,1700,0,TrainSet
1701,1701,2,TrainSet
1702,1702,0,TrainSet
1703,1703,0,TrainSet
1704,1704,0,TrainSet
1705,1705,0,TrainSet
1706,1706,0,TrainSet
1707,1707,3,TrainSet
1708,1708,2,TrainSet
1709,1709,0,TrainSet
1710,1710,0,TrainSet
1711,1711,1,TrainSet
1712,1712,0,TrainSet
1713,1713,0,TrainSet
1714,1714,0,TestSet
1715,1715,0,TrainSet
1716,1716,0,TrainSet
1717,1717,2,TrainSet
1718,1718,0,TestSet
1719,1719,3,TrainSet
1720,1720,0,TrainSet
1721,1721,3,TestSet
1722,1722,0,TrainSet
1723,1723,2,TrainSet
1724,1724,0,TrainSet
1725,1725,0,TrainSet
1726,1726,1,TrainSet
1727,1727,0,TrainSet
1728,1728,2,TestSet
1729,1729,3,TrainSet
1730,1730,0,TrainSet
1731,1731,0,TestSet
1732,1732,0,TrainSet
1733,1733,0,TrainSet
1734,1734,3,TrainSet
1735,1735,0,TrainSet
1736,1736,0,TestSet
1737,1737,1,TrainSet
1738,1738,3,TestSet
1739,1739,0,TrainSet
1740,1740,3,TrainSet
1741,1741,2,TrainSet
1742,1742,0,TestSet
1743,1743,0,TrainSet
1744,1744,0,TestSet
1745,1745,0,TrainSet
1746,1746,2,TrainSet
1747,1747,0,TestSet
1748,1748,0,TrainSet
1749,1749,0,TestSet
1750,1750,0,TrainSet
1751,1751,0,TestSet
1752,1752,0,TrainSet
1753,1753,0,TrainSet
1754,1754,0,TrainSet
1755,1755,0,TrainSet
1756,1756,0,TrainSet
1757,1757,0,TrainSet
1758,1758,0,TrainSet
1759,1759,2,TrainSet
1760,1760,2,TrainSet
1761,1761,3,TestSet
1762,1762,0,TrainSet
1763,1763,0,TrainSet
1764,1764,3,TrainSet
1765,1765,0,TrainSet
1766,1766,0,TrainSet
1767,1767,0,TrainSet
1768,1768,0,TrainSet
1769,1769,1,TrainSet
1770,1770,0,TrainSet
1771,1771,0,TrainSet
1772,1772,0,TrainSet
1773,1773,0,TrainSet
1774,1774,0,TrainSet
1775,1775,0,TrainSet
1776,1776,0,TrainSet
1777,1777,0,TrainSet
1778,1778,2,TrainSet
1779,1779,3,TrainSet
1780,1780,0,TrainSet
1781,1781,2,TrainSet
1782,1782,0,TrainSet
1783,1783,0,TrainSet
1784,1784,0,TrainSet
1785,1785,2,TrainSet
1786,1786,0,TrainSet
1787,1787,1,TrainSet
1788,1788,0,TrainSet
1789,1789,3,TrainSet
1790,1790,0,TrainSet
1791,1791,0,TrainSet
1792,1792,0,TrainSet
1793,1793,1,TrainSet
1794,1794,3,TrainSet
1795,1795,0,TrainSet
1796,1796,0,TrainSet
1797,1797,3,TrainSet
1798,1798,0,TrainSet
1799,1799,0,TrainSet
1800,1800,3,TrainSet
1801,1801,3,TestSet
1802,1802,0,TrainSet
1803,1803,0,TrainSet
1804,1804,2,TrainSet
1805,1805,0,TrainSet
1806,1806,0,TrainSet
1807,1807,0,TestSet
1808,1808,0,TrainSet
1809,1809,0,TrainSet
1810,1810,3,TrainSet
1811,1811,0,TestSet
1812,1812,0,TrainSet
1813,1813,3,TrainSet
1814,1814,0,TrainSet
1815,1815,0,TestSet
1816,1816,1,TrainSet
1817,1817,3,TrainSet
1818,1818,0,TestSet
1819,1819,0,TrainSet
1820,1820,3,TrainSet
1821,1821,0,TrainSet
1822,1822,0,TrainSet
1823,1823,3,TrainSet
1824,1824,0,TestSet
1825,1825,3,TrainSet
1826,1826,2,TrainSet
1827,1827,0,TrainSet
1828,1828,3,TrainSet
1829,1829,0,TrainSet
1830,1830,0,TestSet
1831,1831,0,TrainSet
1832,1832,2,TrainSet
1833,1833,0,TrainSet
1834,1834,0,TrainSet
1835,1835,0,TrainSet
1836,1836,2,TestSet
1837,1837,0,TrainSet
1838,1838,2,TrainSet
1839,1839,0,TrainSet
1840,1840,0,TrainSet
1841,1841,0,TestSet
1842,1842,3,TestSet
1843,1843,3,TrainSet
1844,1844,3,TrainSet
1845,1845,1,TrainSet
1846,1846,2,TestSet
1847,1847,0,TrainSet
1848,1848,0,TrainSet
1849,1849,2,TrainSet
1850,1850,2,TrainSet
1851,1851,0,TrainSet
1852,1852,0,TestSet
1853,1853,3,TestSet
1854,1854,0,TrainSet
1855,1855,2,TrainSet
1856,1856,2,TrainSet
1857,1857,0,TestSet
1858,1858,2,TestSet
1859,1859,0,TrainSet
1860,1860,0,TestSet
1861,1861,0,TrainSet
1862,1862,3,TestSet
1863,1863,0,TrainSet
1864,1864,2,TrainSet
1865,1865,0,TrainSet
1866,1866,0,TestSet
1867,1867,0,TrainSet
1868,1868,2,TrainSet
1869,1869,2,TrainSet
1870,1870,2,TestSet
1871,1871,0,TrainSet
1872,1872,2,TrainSet
1873,1873,0,TrainSet
1874,1874,3,TrainSet
1875,1875,0,TrainSet
1876,1876,0,TrainSet
1877,1877,0,TrainSet
1878,1878,0,TrainSet
1879,1879,0,TestSet
1880,1880,0,TestSet
1881,1881,0,TrainSet
1882,1882,3,TrainSet
1883,1883,3,TrainSet
1884,1884,0,TrainSet
1885,1885,1,TrainSet
1886,1886,0,TestSet
1887,1887,0,TrainSet
1888,1888,0,TrainSet
1889,1889,0,TrainSet
1890,1890,0,TrainSet
1891,1891,0,TrainSet
1892,1892,2,TrainSet
1893,1893,3,TrainSet
1894,1894,1,TrainSet
1895,1895,0,TrainSet
1896,1896,0,TrainSet
1897,1897,0,TrainSet
1898,1898,1,TrainSet
1899,1899,3,TrainSet
1900,1900,0,TestSet
1901,1901,0,TrainSet
1902,1902,3,TrainSet
1903,1903,2,TrainSet
1904,1904,3,TrainSet
1905,1905,2,TrainSet
1906,1906,3,TrainSet
1907,1907,0,TrainSet
1908,1908,0,TrainSet
1909,1909,0,TrainSet
1910,1910,3,TestSet
1911,1911,2,TrainSet
1912,1912,0,TrainSet
1913,1913,0,TrainSet
1914,1914,0,TrainSet
1915,1915,0,TrainSet
1916,1916,0,TrainSet
1917,1917,3,TrainSet
1918,1918,0,TrainSet
1919,1919,0,TrainSet
1920,1920,3,TrainSet
1921,1921,0,TrainSet
1922,1922,0,TrainSet
1923,1923,0,TrainSet
1924,1924,0,TrainSet
1925,1925,2,TrainSet
1926,1926,2,TrainSet
1927,1927,0,TrainSet
1928,1928,3,TestSet
1929,1929,0,TrainSet
1930,1930,0,TrainSet
1931,1931,0,TrainSet
1932,1932,0,TrainSet
1933,1933,0,TrainSet
1934,1934,3,TrainSet
1935,1935,3,TrainSet
1936,1936,0,TrainSet
1937,1937,2,TrainSet
1938,1938,0,TestSet
1939,1939,0,TrainSet
1940,1940,0,TrainSet
1941,1941,0,TrainSet
1942,1942,3,TrainSet
1943,1943,3,TrainSet
1944,1944,0,TrainSet
1945,1945,0,TrainSet
1946,1946,3,TrainSet
1947,1947,0,TrainSet
1948,1948,0,TrainSet
1949,1949,0,TrainSet
1950,1950,1,TrainSet
1951,1951,0,TrainSet
1952,1952,0,TrainSet
1953,1953,0,TrainSet
1954,1954,0,TrainSet
1955,1955,3,TrainSet
1956,1956,1,TestSet
1957,1957,3,TrainSet
1958,1958,0,TrainSet
1959,1959,2,TrainSet
1960,1960,0,TrainSet
1961,1961,3,TrainSet
1962,1962,0,TrainSet
1963,1963,0,TrainSet
1964,1964,0,TrainSet
1965,1965,2,TestSet
1966,1966,0,TestSet
1967,1967,0,TrainSet
1968,1968,2,TrainSet
1969,1969,0,TrainSet
1970,1970,0,TrainSet
1971,1971,2,TrainSet
1972,1972,1,TrainSet
1973,1973,0,TrainSet
1974,1974,0,TrainSet
1975,1975,3,TrainSet
1976,1976,2,TrainSet
1977,1977,2,TrainSet
1978,1978,0,TestSet
1979,1979,0,TrainSet
1980,1980,0,TrainSet
1981,1981,3,TrainSet
1982,1982,0,TrainSet
1983,1983,0,TestSet
1984,1984,0,TrainSet
1985,1985,0,TrainSet
1986,1986,0,TrainSet
1987,1987,2,TrainSet
1988,1988,0,TrainSet
1989,1989,0,TrainSet
1990,1990,0,TrainSet
1991,1991,0,TrainSet
1992,1992,2,TrainSet
1993,1993,0,TrainSet
1994,1994,0,TestSet
1995,1995,0,TrainSet
1996,1996,2,TrainSet
1997,1997,0,TrainSet
1998,1998,0,TrainSet
1999,1999,0,TrainSet
2000,2000,0,TrainSet
2001,2001,0,TrainSet
2002,2002,0,TrainSet
2003,2003,0,TrainSet
2004,2004,3,TrainSet
2005,2005,3,TrainSet
2006,2006,0,TrainSet
2007,2007,3,TrainSet
2008,2008,2,TrainSet
2009,2009,0,TestSet
2010,2010,0,TrainSet
2011,2011,0,TrainSet
2012,2012,2,TrainSet
2013,2013,0,TrainSet
2014,2014,0,TrainSet
2015,2015,0,TrainSet
2016,2016,0,TrainSet
2017,2017,3,TrainSet
2018,2018,3,TrainSet
2019,2019,0,TrainSet
2020,2020,0,TrainSet
2021,2021,0,TrainSet
2022,2022,0,TrainSet
2023,2023,0,TrainSet
2024,2024,0,TrainSet
2025,2025,0,TrainSet
2026,2026,0,TrainSet
2027,2027,0,TrainSet
2028,2028,0,TrainSet
2029,2029,3,TestSet
2030,2030,0,TrainSet
2031,2031,2,TrainSet
2032,2032,1,TrainSet
2033,2033,2,TestSet
2034,2034,0,TrainSet
2035,2035,0,TrainSet
2036,2036,2,TrainSet
2037,2037,3,TestSet
2038,2038,3,TrainSet
2039,2039,2,TrainSet
2040,2040,3,TestSet
2041,2041,0,TrainSet
2042,2042,0,TrainSet
2043,2043,2,TrainSet
2044,2044,0,TrainSet
2045,2045,0,TrainSet
2046,2046,0,TestSet
2047,2047,0,TrainSet
2048,2048,0,TrainSet
2049,2049,2,TrainSet
2050,2050,0,TrainSet
2051,2051,3,TrainSet
2052,2052,2,TrainSet
2053,2053,0,TrainSet
2054,2054,0,TestSet
2055,2055,0,TrainSet
2056,2056,2,TrainSet
2057,2057,0,TrainSet
2058,2058,3,TrainSet
2059,2059,0,TestSet
2060,2060,0,TestSet
2061,2061,1,TrainSet
2062,2062,0,TestSet
2063,2063,0,TrainSet
2064,2064,0,TrainSet
2065,2065,0,TrainSet
2066,2066,0,TrainSet
2067,2067,0,TrainSet
2068,2068,0,TrainSet
2069,2069,3,TrainSet
2070,2070,0,TrainSet
2071,2071,0,TrainSet
2072,2072,0,TestSet
2073,2073,3,TrainSet
2074,2074,0,TrainSet
2075,2075,0,TrainSet
2076,2076,0,TrainSet
2077,2077,2,TestSet
2078,2078,0,TrainSet
2079,2079,0,TrainSet
2080,2080,3,TrainSet
2081,2081,0,TrainSet
2082,2082,2,TrainSet
2083,2083,0,TestSet
2084,2084,2,TrainSet
2085,2085,0,TrainSet
2086,2086,0,TestSet
2087,2087,0,TestSet
2088,2088,0,TrainSet
2089,2089,0,TestSet
2090,2090,3,TrainSet
2091,2091,2,TrainSet
2092,2092,3,TrainSet
2093,2093,3,TrainSet
2094,2094,0,TrainSet
2095,2095,0,TrainSet
2096,2096,0,TrainSet
2097,2097,0,TestSet
2098,2098,0,TestSet
2099,2099,0,TestSet
2100,2100,0,TrainSet
2101,2101,2,TrainSet
2102,2102,0,TrainSet
2103,2103,0,TrainSet
2104,2104,2,TestSet
2105,2105,0,TrainSet
2106,2106,3,TrainSet
2107,2107,0,TestSet
2108,2108,0,TrainSet
2109,2109,2,TrainSet
2110,2110,0,TestSet
2111,2111,2,TrainSet
2112,2112,3,TrainSet
2113,2113,0,TestSet
2114,2114,0,TestSet
2115,2115,0,TrainSet
2116,2116,3,TrainSet
2117,2117,0,TrainSet
2118,2118,0,TrainSet
2119,2119,0,TrainSet
2120,2120,0,TrainSet
2121,2121,0,TestSet
2122,2122,0,TrainSet
2123,2123,0,TrainSet
2124,2124,0,TrainSet
2125,2125,0,TestSet
2126,2126,2,TrainSet
2127,2127,0,TrainSet
2128,2128,2,TrainSet
2129,2129,0,TestSet
2130,2130,0,TrainSet
2131,2131,0,TrainSet
2132,2132,0,TestSet
2133,2133,0,TrainSet
2134,2134,2,TrainSet
2135,2135,3,TrainSet
2136,2136,0,TrainSet
2137,2137,0,TrainSet
2138,2138,0,TrainSet
2139,2139,3,TrainSet
2140,2140,0,TrainSet
2141,2141,0,TrainSet
2142,2142,0,TestSet
2143,2143,0,TrainSet
2144,2144,0,TrainSet
2145,2145,0,TrainSet
2146,2146,0,TrainSet
2147,2147,0,TrainSet
2148,2148,0,TrainSet
2149,2149,3,TrainSet
2150,2150,0,TrainSet
2151,2151,2,TrainSet
2152,2152,0,TrainSet
2153,2153,0,TrainSet
2154,2154,0,TrainSet
2155,2155,0,TrainSet
2156,2156,0,TrainSet
2157,2157,2,TrainSet
2158,2158,0,TrainSet
2159,2159,2,TrainSet
2160,2160,0,TrainSet
2161,2161,0,TestSet
2162,2162,0,TrainSet
2163,2163,0,TrainSet
2164,2164,3,TrainSet
